State,Region,Date,Year,Year_Label,Month,MedianHomeValue,MedianHouseholdIncome,PriceToIncomeRatio,AffordabilityCategory,SizeRank
Maryland,South,2022-06-30,2022,2022,6,399336.93,94719,4.216,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2022-07-31,2022,2022,7,400013.15,94719,4.223,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2022-08-31,2022,2022,8,398519.83,94719,4.207,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2022-09-30,2022,2022,9,395896.52,94719,4.18,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2022-10-31,2022,2022,10,394207.96,94719,4.162,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2022-11-30,2022,2022,11,393321.07,94719,4.153,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2022-12-31,2022,2022,12,393177.89,94719,4.151,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-01-31,2023,2023,1,393544.97,96378,4.083,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-02-28,2023,2023,2,394420.59,96378,4.092,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-03-31,2023,2023,3,395762.88,96378,4.106,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-04-30,2023,2023,4,397505.25,96378,4.124,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-05-31,2023,2023,5,399873.03,96378,4.149,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-06-30,2023,2023,6,402513.73,96378,4.176,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-07-31,2023,2023,7,404553.35,96378,4.198,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-08-31,2023,2023,8,406069.78,96378,4.213,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-09-30,2023,2023,9,406856.77,96378,4.221,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-10-31,2023,2023,10,407342.51,96378,4.227,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-11-30,2023,2023,11,407351.68,96378,4.227,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2023-12-31,2023,2023,12,407368.8,96378,4.227,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-01-31,2024,2024,1,407440.62,98312,4.144,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-02-29,2024,2024,2,408469.99,98312,4.155,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-03-31,2024,2024,3,410787.28,98312,4.178,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-04-30,2024,2024,4,413757.92,98312,4.209,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-05-31,2024,2024,5,416011.08,98312,4.232,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-06-30,2024,2024,6,416666.2,98312,4.238,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-07-31,2024,2024,7,416418.67,98312,4.236,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-08-31,2024,2024,8,416216.66,98312,4.234,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-09-30,2024,2024,9,416917.59,98312,4.241,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-10-31,2024,2024,10,418310.25,98312,4.255,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-11-30,2024,2024,11,419808.4,98312,4.27,3 - Mod. Unaffordable (4-5x),17
Maryland,South,2024-12-31,2024,2024,12,421184.07,98312,4.284,3 - Mod. Unaffordable (4-5x),17
Massachusetts,Northeast,2000-01-31,2000,2000,1,193455.9,52077,3.715,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-02-29,2000,2000,2,194101.78,52077,3.727,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-03-31,2000,2000,3,194870.29,52077,3.742,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-04-30,2000,2000,4,196383.91,52077,3.771,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-05-31,2000,2000,5,198022.33,52077,3.802,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-06-30,2000,2000,6,199797.53,52077,3.837,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-07-31,2000,2000,7,201898.25,52077,3.877,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-08-31,2000,2000,8,204483.41,52077,3.927,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-09-30,2000,2000,9,207388.32,52077,3.982,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2000-10-31,2000,2000,10,210456.92,52077,4.041,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2000-11-30,2000,2000,11,213421.71,52077,4.098,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2000-12-31,2000,2000,12,216352.31,52077,4.154,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-01-31,2001,2001,1,219000.44,53877,4.065,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-02-28,2001,2001,2,221418.47,53877,4.11,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-03-31,2001,2001,3,223801.81,53877,4.154,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-04-30,2001,2001,4,226264.24,53877,4.2,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-05-31,2001,2001,5,228808.33,53877,4.247,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-06-30,2001,2001,6,231479.62,53877,4.296,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-07-31,2001,2001,7,234312.37,53877,4.349,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-08-31,2001,2001,8,237399.04,53877,4.406,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-09-30,2001,2001,9,240397.63,53877,4.462,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-10-31,2001,2001,10,243594.19,53877,4.521,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-11-30,2001,2001,11,246734.56,53877,4.58,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2001-12-31,2001,2001,12,249690.79,53877,4.634,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-01-31,2002,2002,1,252094.74,55700,4.526,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-02-28,2002,2002,2,254153.96,55700,4.563,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-03-31,2002,2002,3,256251.59,55700,4.601,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-04-30,2002,2002,4,258484.32,55700,4.641,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-05-31,2002,2002,5,260894.96,55700,4.684,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-06-30,2002,2002,6,263400.97,55700,4.729,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-07-31,2002,2002,7,266235.46,55700,4.78,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-08-31,2002,2002,8,269243.65,55700,4.834,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-09-30,2002,2002,9,272559.98,55700,4.893,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-10-31,2002,2002,10,276383.02,55700,4.962,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2002-11-30,2002,2002,11,280400.97,55700,5.034,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2002-12-31,2002,2002,12,284236.63,55700,5.103,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-01-31,2003,2003,1,287335.68,57730,4.977,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2003-02-28,2003,2003,2,290182.85,57730,5.027,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-03-31,2003,2003,3,293016.47,57730,5.076,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-04-30,2003,2003,4,296089.1,57730,5.129,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-05-31,2003,2003,5,299168.93,57730,5.182,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-06-30,2003,2003,6,301968.23,57730,5.231,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-07-31,2003,2003,7,304278.89,57730,5.271,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-08-31,2003,2003,8,306482.23,57730,5.309,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-09-30,2003,2003,9,308895.35,57730,5.351,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-10-31,2003,2003,10,311520.41,57730,5.396,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-11-30,2003,2003,11,314156.28,57730,5.442,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2003-12-31,2003,2003,12,316621.22,57730,5.485,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-01-31,2004,2004,1,318924.57,59449,5.365,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-02-29,2004,2004,2,321228.32,59449,5.403,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-03-31,2004,2004,3,323620.96,59449,5.444,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-04-30,2004,2004,4,326273.24,59449,5.488,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-05-31,2004,2004,5,328984.19,59449,5.534,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-06-30,2004,2004,6,331552.69,59449,5.577,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-07-31,2004,2004,7,334145.89,59449,5.621,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-08-31,2004,2004,8,336792.16,59449,5.665,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-09-30,2004,2004,9,339911.2,59449,5.718,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-10-31,2004,2004,10,343025.3,59449,5.77,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-11-30,2004,2004,11,345957.81,59449,5.819,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2004-12-31,2004,2004,12,348414.21,59449,5.861,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-01-31,2005,2005,1,350648.06,61347,5.716,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-02-28,2005,2005,2,353261.1,61347,5.758,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-03-31,2005,2005,3,356045.04,61347,5.804,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-04-30,2005,2005,4,359009.95,61347,5.852,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-05-31,2005,2005,5,361571.96,61347,5.894,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-06-30,2005,2005,6,363329.97,61347,5.923,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-07-31,2005,2005,7,364385.04,61347,5.94,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-08-31,2005,2005,8,364975.02,61347,5.949,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-09-30,2005,2005,9,365961.68,61347,5.965,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-10-31,2005,2005,10,367155.13,61347,5.985,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-11-30,2005,2005,11,368205.81,61347,6.002,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2005-12-31,2005,2005,12,368447.71,61347,6.006,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-01-31,2006,2006,1,368307.35,63178,5.83,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-02-28,2006,2006,2,367697.99,63178,5.82,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-03-31,2006,2006,3,367295.25,63178,5.814,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-04-30,2006,2006,4,366988.51,63178,5.809,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-05-31,2006,2006,5,366753.45,63178,5.805,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-06-30,2006,2006,6,366187.98,63178,5.796,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-07-31,2006,2006,7,364612.46,63178,5.771,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-08-31,2006,2006,8,362604.62,63178,5.739,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-09-30,2006,2006,9,360166.39,63178,5.701,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-10-31,2006,2006,10,357982.57,63178,5.666,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-11-30,2006,2006,11,355692.21,63178,5.63,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2006-12-31,2006,2006,12,353682.33,63178,5.598,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-01-31,2007,2007,1,352202.36,64973,5.421,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-02-28,2007,2007,2,351167.6,64973,5.405,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-03-31,2007,2007,3,350545.58,64973,5.395,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-04-30,2007,2007,4,349903.57,64973,5.385,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-05-31,2007,2007,5,349167.53,64973,5.374,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-06-30,2007,2007,6,348135.35,64973,5.358,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-07-31,2007,2007,7,346733.99,64973,5.337,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-08-31,2007,2007,8,345281.38,64973,5.314,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-09-30,2007,2007,9,343854.71,64973,5.292,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-10-31,2007,2007,10,342246.96,64973,5.268,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-11-30,2007,2007,11,340591.91,64973,5.242,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2007-12-31,2007,2007,12,338932.23,64973,5.217,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2008-01-31,2008,2008,1,337205.9,67042,5.03,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2008-02-29,2008,2008,2,335247.95,67042,5.001,2 - Unaffordable (5-7x),14
Massachusetts,Northeast,2008-03-31,2008,2008,3,333103.05,67042,4.969,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-04-30,2008,2008,4,331088.14,67042,4.939,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-05-31,2008,2008,5,329351.42,67042,4.913,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-06-30,2008,2008,6,327808.25,67042,4.89,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-07-31,2008,2008,7,326074.93,67042,4.864,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-08-31,2008,2008,8,324083.08,67042,4.834,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-09-30,2008,2008,9,321587.94,67042,4.797,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-10-31,2008,2008,10,318888.56,67042,4.757,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-11-30,2008,2008,11,316158.99,67042,4.716,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2008-12-31,2008,2008,12,313708.8,67042,4.679,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-01-31,2009,2009,1,311587.31,66988,4.651,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-02-28,2009,2009,2,309560.27,66988,4.621,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-03-31,2009,2009,3,307488.27,66988,4.59,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-04-30,2009,2009,4,305682.73,66988,4.563,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-05-31,2009,2009,5,304459.64,66988,4.545,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-06-30,2009,2009,6,303671.86,66988,4.533,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-07-31,2009,2009,7,303102.8,66988,4.525,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-08-31,2009,2009,8,302573.99,66988,4.517,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-09-30,2009,2009,9,302234.32,66988,4.512,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-10-31,2009,2009,10,301963.81,66988,4.508,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-11-30,2009,2009,11,302000.77,66988,4.508,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2009-12-31,2009,2009,12,302553.0,66988,4.517,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-01-31,2010,2010,1,303612.82,68662,4.422,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-02-28,2010,2010,2,304988.59,68662,4.442,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-03-31,2010,2010,3,306135.1,68662,4.459,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-04-30,2010,2010,4,307290.36,68662,4.475,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-05-31,2010,2010,5,308047.99,68662,4.486,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-06-30,2010,2010,6,308646.36,68662,4.495,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-07-31,2010,2010,7,308487.71,68662,4.493,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-08-31,2010,2010,8,307845.72,68662,4.483,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-09-30,2010,2010,9,306308.38,68662,4.461,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-10-31,2010,2010,10,304576.56,68662,4.436,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-11-30,2010,2010,11,302938.06,68662,4.412,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2010-12-31,2010,2010,12,302060.0,68662,4.399,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-01-31,2011,2011,1,301333.18,70881,4.251,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-02-28,2011,2011,2,300290.34,70881,4.237,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-03-31,2011,2011,3,298795.87,70881,4.215,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-04-30,2011,2011,4,297470.46,70881,4.197,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-05-31,2011,2011,5,296335.66,70881,4.181,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-06-30,2011,2011,6,295557.34,70881,4.17,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-07-31,2011,2011,7,294795.44,70881,4.159,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-08-31,2011,2011,8,294002.98,70881,4.148,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-09-30,2011,2011,9,292773.52,70881,4.13,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-10-31,2011,2011,10,291160.25,70881,4.108,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-11-30,2011,2011,11,289503.64,70881,4.084,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2011-12-31,2011,2011,12,288251.81,70881,4.067,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2012-01-31,2012,2012,1,287233.71,73005,3.934,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-02-29,2012,2012,2,286464.12,73005,3.924,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-03-31,2012,2012,3,285921.7,73005,3.916,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-04-30,2012,2012,4,285822.44,73005,3.915,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-05-31,2012,2012,5,286293.25,73005,3.922,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-06-30,2012,2012,6,287220.56,73005,3.934,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-07-31,2012,2012,7,288348.35,73005,3.95,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-08-31,2012,2012,8,289314.67,73005,3.963,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-09-30,2012,2012,9,290048.13,73005,3.973,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-10-31,2012,2012,10,290714.86,73005,3.982,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-11-30,2012,2012,11,291647.94,73005,3.995,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2012-12-31,2012,2012,12,293103.78,73005,4.015,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2013-01-31,2013,2013,1,294952.33,75808,3.891,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2013-02-28,2013,2013,2,296991.86,75808,3.918,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2013-03-31,2013,2013,3,298332.87,75808,3.935,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2013-04-30,2013,2013,4,299556.98,75808,3.952,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2013-05-31,2013,2013,5,300932.01,75808,3.97,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2013-06-30,2013,2013,6,302993.86,75808,3.997,4 - Borderline (3.5-4x),14
Massachusetts,Northeast,2013-07-31,2013,2013,7,305162.86,75808,4.025,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2013-08-31,2013,2013,8,307108.1,75808,4.051,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2013-09-30,2013,2013,9,308865.29,75808,4.074,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2013-10-31,2013,2013,10,310682.54,75808,4.098,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2013-11-30,2013,2013,11,312469.96,75808,4.122,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2013-12-31,2013,2013,12,314329.21,75808,4.146,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-01-31,2014,2014,1,316098.0,77921,4.057,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-02-28,2014,2014,2,317679.66,77921,4.077,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-03-31,2014,2014,3,319083.33,77921,4.095,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-04-30,2014,2014,4,320557.53,77921,4.114,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-05-31,2014,2014,5,322246.7,77921,4.136,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-06-30,2014,2014,6,323543.67,77921,4.152,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-07-31,2014,2014,7,324462.98,77921,4.164,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-08-31,2014,2014,8,324837.33,77921,4.169,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-09-30,2014,2014,9,325429.88,77921,4.176,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-10-31,2014,2014,10,325729.07,77921,4.18,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-11-30,2014,2014,11,326500.06,77921,4.19,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2014-12-31,2014,2014,12,327618.27,77921,4.204,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2015-01-31,2015,2015,1,329411.75,79939,4.121,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2015-02-28,2015,2015,2,331371.55,79939,4.145,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2015-03-31,2015,2015,3,333147.49,79939,4.168,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2015-04-30,2015,2015,4,334606.86,79939,4.186,3 - Mod. Unaffordable (4-5x),14
Massachusetts,Northeast,2015-05-31,2015,2015,5,335931.38,79939,4.202,3 - Mod. Unaffordable (4-5x),14
